title,number_of_parts,key,key_change_info,metrics,album,author,date,i,ix,ii,iix,iii,iv,ivx,v,vx,vi,vix,vii,ci,cix,cii,ciix,ciii,civ,civx,cv,cvx,cvi,cvix,cvii
good_day_sunshine,3,B,['F'],[('3/4'; 14); ('5/4'; 12); ('4/4'; 4)],revolver,mccartney,08 66,74.25,9.03125,22.59375,9.5625,20.9375,92.0625,16.84375,65.4375,7.5625,13.75,44.5,14.3125,11.5[('interval class 5'; 7.875); ('interval class 4'; 1.5); ('major'; 1.5); ('interval class 3'; 0.625)],0.75[('interval class 5'; 0.75)],0.40625[('tritone'; 0.28125); ('interval class 3'; 0.125)],0.125[('interval class 4'; 0.125)],10.25[('dim'; 4.625); ('interval class 3'; 3.375); ('interval class 5'; 2.25)],5.5625[('interval class 5'; 5.375); ('interval class 4'; 0.1875)],1.125[('interval class 5'; 1.125)],13.5625[('interval class 4'; 11.0); ('interval class 5'; 2.5); ('interval class 3'; 0.0625)],0[None],8.5[('interval class 3'; 8.5)],7.375[('major'; 7.0); ('interval class 3'; 0.375)],0.9375[('interval class 2'; 0.75); ('interval class 3'; 0.1875)]
got_to_get_you_into_my_life,6,G,['None'],[('4/4'; 1)],revolver,mccartney,08 66,90.0625,2.0,13.625,5.8125,21.625,17.90625,0.25,34.875,0.125,7.78125,10.0,5.625,23.0[('interval class 4'; 11.375); ('interval class 5'; 10.375); ('unison'; 1.25)],0[None],4.0[('interval class 3'; 3.5); ('interval class 5'; 0.5)],0[None],3.75[('interval class 3'; 3.75)],0.5[('interval class 5'; 0.5)],0[None],4.5[('interval class 4'; 3.875); ('interval class 3'; 0.625)],0[None],3.25[('interval class 3'; 3.25)],3.625[('major'; 3.0); ('interval class 5'; 0.625)],0[None]
here_there_and_everywhere,6,G,['A#'],[('4/4'; 1)],revolver,mccartney,08 66,66.25,0.0,45.375,8.625,55.5,41.375,7.0,52.1875,9.6875,38.65625,5.5,26.125,18.625[('major'; 12.375); ('interval class 5'; 4.75); ('minor'; 0.9375); ('interval class 4'; 0.5625)],0[None],17.6875[('minor'; 9.1875); ('major'; 4.5); ('interval class 3'; 2.25); ('minor 7'; 1.5); ('minor-7'; 0.25)],0[None],15.5[('minor'; 6.25); ('major'; 4.0); ('interval class 3'; 2.25); ('interval class 2'; 1.375); ('7'; 1.0); ('interval class 5'; 0.625)],9.875[('major'; 7.0); ('interval class 4'; 2.25); ('interval class 5'; 0.375); ('minor'; 0.25)],0[None],6.1875[('major'; 4.0625); ('7'; 1.625); ('minor 7'; 0.5)],0.9375[('interval class 3'; 0.9375)],3.25[('minor'; 3.0); ('interval class 3'; 0.25)],0.25[('major'; 0.25)],2.9375[('minor 7'; 1.5); ('tritone'; 0.625); ('dim'; 0.375); ('half-dim 7'; 0.25); ('interval class 3'; 0.1875)]
i_want_to_tell_you,4,A,['None'],[('4/4'; 1)],revolver,harrison,08 66,114.15625,0.0,46.5,0.0625,32.75,14.9375,9.625,81.625,11.0,19.375,8.28125,2.375,21.5625[('major'; 21.125); ('interval class 4'; 0.4375)],0[None],16.375[('tritone'; 9.0); ('major'; 5.25); ('minor'; 2.125)],0[None],3.75[('dim'; 2); ('interval class 3'; 1.0); ('minor'; 0.75)],5.5[('interval class 5'; 2); ('interval class 3'; 2.0); ('interval class 4'; 1.5)],4.375[('dim'; 3.375); ('interval class 3'; 1.0)],0[None],0[None],1[('7'; 1)],0[None],0[None]
im_only_sleeping,5,G,['None'],[('4/4'; 1)],revolver,lennon,08 66,83.875,6.1875,57.6875,0.8125,91.4375,69.1875,2.4375,47.625,8.578125,139.0625,4.5,17.375,9.75[('major'; 7.0); ('interval class 4'; 2.25); ('interval class 5'; 0.5)],0[None],18.75[('minor'; 18.0); ('interval class 5'; 0.75)],0[None],6.25[('minor'; 4.0); ('7'; 2.25)],18.375[('major'; 9.0); ('major 7'; 5.0); ('interval class 5'; 3.25); ('interval class 4'; 1.125)],0[None],4.75[('minor'; 3.0); ('interval class 4'; 1.0); ('interval class 5'; 0.75)],0[None],21.6875[('minor'; 9.125); ('minor 7'; 5.0); ('7'; 4.0); ('interval class 3'; 3.5625)],0[None],2.75[('interval class 3'; 2.75)]
love_you_to,4,C,['None'],[('4/4'; 7); ('3/4'; 7)],revolver,harrison,08 66,177.0625,0.0,5.75,9.15625,1.5,21.453125,1.0,103.109375,0.0,15.25,27.265625,3.125,75.5[('interval class 5'; 75.5)],0[None],0[None],0[None],0[None],9.0[('interval class 5'; 9.0)],0[None],0[None],0[None],0[None],0[None],3.0[('tritone'; 3.0)]
she_said_she_said,6,A,['None'],[('4/4'; 2); ('3/4'; 2)],revolver,lennon,08 66,84.375,27.25,22.0625,0.75,41.25,61.0,12.1875,57.8125,5.75,13.5,47.25,11.6875,18.5[('7'; 18.5)],0[None],0[None],0[None],0[None],6.0[('interval class 5'; 3.0); ('major'; 3.0)],0[None],1.5[('minor'; 1.5)],0[None],0[None],5.25[('major'; 5.25)],0[None]
taxman,4,D,['None'],[('4/4'; 1)],revolver,harrison,08 66,72.9375,0.25,9.75,15.9375,0.0,19.875,0.0,36.25,4.875,2.875,60.0625,0.625,26.5[('7'; 21.0); ('minor 7'; 5.25); ('unison'; 0.25)],0[None],0[None],0[None],0[None],1.875[('7'; 1.875)],0[None],0[None],1.625[('interval class 3'; 0.875); ('dim'; 0.75)],0[None],4.5[('major'; 4.5)],0[None]
tomorrow_never_knows,5,C,['None'],[('4/4'; 1)],revolver,lennon,08 66,107.0625,0.0,6.25,1.625,22.5,8.3125,0.1875,29.1875,0.0,1.1875,39.3125,0.625,1.5625[('unison'; 0.9375); ('interval class 4'; 0.25); ('major'; 0.25); ('interval class 1'; 0.125)],0[None],6.125[('major'; 6); ('unison'; 0.125)],0[None],0.125[('unison'; 0.125)],0.375[('unison'; 0.375)],0[None],1.5[('unison'; 1.5)],0[None],0.6875[('unison'; 0.5); ('interval class 3'; 0.1875)],20.9375[('dim'; 20.0); ('unison'; 0.9375)],0.25[('unison'; 0.25)]
yellow_submarine,3,F#,['None'],[('4/4'; 1)],revolver,mccartney,08 66,106.3125,0.0,69.375,0.0,60.6875,24.71875,0.0,118.03125,0.0,40.3125,0.0,31.5,25.5[('major'; 25.5)],0[None],7.5[('minor'; 7.5)],0[None],0[None],5.0[('major'; 5.0)],0[None],0[None],0[None],2.5[('minor'; 2.5)],0[None],31.5[('major'; 31.5)]
a_day_in_the_life,8,G,['None'],[('4/4'; 3); ('2/4'; 3)],sgt_peppers_lonely_hearts_club_band,mccartney; lennon,05 67,107.4375,10.8125,37.625,6.0,125.9375,82.9375,10.4375,48.1875,6.75,248.625,16.75,39.5625,11.25[('major'; 8.5); ('interval class 1'; 2.5); ('unison'; 0.25)],2.0[('interval class 1'; 1.5); ('interval class 2'; 0.5)],7.625[('minor'; 3.5); ('major'; 2); ('interval class 1'; 1.0); ('unison'; 1); ('interval class 3'; 0.125)],1.0[('interval class 1'; 1.0)],9.25[('minor'; 7.5); ('interval class 1'; 1.0); ('unison'; 0.75)],24.9375[('major'; 20.75); ('interval class 1'; 2.0625); ('major 7'; 2.0); ('unison'; 0.125)],0[None],6.625[('interval class 1'; 3.5); ('major'; 2); ('unison'; 1.125)],0.5[('interval class 3'; 0.5)],63.0625[('minor'; 27.0); ('unison'; 25.875); ('interval class 5'; 7.5); ('major'; 2.1875); ('minor 7'; 0.5)],5.125[('major'; 4.5); ('interval class 1'; 0.5); ('unison'; 0.125)],5.5625[('unison'; 2.75); ('7'; 1.8125); ('interval class 2'; 1.0)]
being_for_the_benefit_of_mr_kite,6,D#,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,lennon,05 67,10.75,44.78125,30.34375,8.5625,52.28125,0.125,66.0625,24.6875,46.4375,31.3125,18.75,67.15625,0[None],14.0[('minor'; 14.0)],0[None],0[None],7.625[('major'; 6.375); ('minor'; 1.25)],0[None],13.125[('major'; 11.25); ('interval class 4'; 1.875)],0[None],5.375[('major'; 5.375)],4.0[('minor'; 3.0); ('major'; 1.0)],0[None],26.875[('minor'; 17.75); ('major'; 4.75); ('interval class 3'; 2.0); ('interval class 4'; 1.625); ('interval class 5'; 0.75)]
fixing_a_hole,5,F,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,118.5,0.0,37.875,77.75,14.875,31.59375,8.0,144.0625,0.0,47.0,37.625,24.25,15.375[('major'; 13.375); ('interval class 5'; 2.0)],0[None],6.0[('major'; 6.0)],3.5[('interval class 3'; 1.875); ('interval class 5'; 1.625)],0[None],0[None],0[None],46.625[('major'; 40.0); ('aug'; 3.5); ('interval class 4'; 3.125)],0[None],34.375[('half-dim 7'; 20.5); ('interval class 3'; 6.875); ('interval class 4'; 4.0); ('7'; 3)],7.0[('interval class 3'; 7.0)],0[None]
getting_better,6,C,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,129.0,0.125,65.625,0.375,100.625,87.375,0.375,328.53125,0.0,79.125,0.125,53.5,39.75[('major'; 33.375); ('interval class 5'; 3.25); ('interval class 4'; 3.125)],0[None],22.0[('minor'; 21.0); ('interval class 3'; 1.0)],0[None],37.0[('minor'; 20.125); ('interval class 3'; 16.0); ('interval class 5'; 0.875)],38.375[('major'; 34.375); ('interval class 4'; 3.625); ('interval class 5'; 0.375)],0[None],113.125[('unison'; 88.0); ('interval class 5'; 11.875); ('major'; 9.0); ('interval class 4'; 4.25)],0[None],5.375[('interval class 3'; 2.5); ('minor-7'; 2.0); ('interval class 5'; 0.875)],0.125[('interval class 3'; 0.125)],4.5[('interval class 3'; 4.125); ('major'; 0.375)]
good_morning_good_morning,6,A,['None'],[('4/4'; 11); ('5/4'; 8); ('3/4'; 8)],sgt_peppers_lonely_hearts_club_band,lennon,05 67,187.625,0.0,53.0,0.0,69.5,130.5,0.0,128.125,0.0625,43.125,86.4375,4.125,42.875[('major'; 26.25); ('unison'; 9.25); ('interval class 4'; 4.75); ('interval class 5'; 2.625)],0[None],5.0[('interval class 3'; 3.0); ('interval class 5'; 1.0); ('interval class 2'; 0.5); ('unison'; 0.5)],0[None],16.75[('interval class 3'; 10.5); ('unison'; 4.5); ('tritone'; 1.75)],31.0[('major'; 13.875); ('interval class 4'; 10.125); ('unison'; 6.0); ('interval class 5'; 1.0)],0[None],16.125[('minor'; 4.875); ('unison'; 4.5); ('major'; 3.0); ('interval class 3'; 2.0); ('interval class 5'; 1.75)],0[None],3.75[('unison'; 3.0); ('interval class 5'; 0.5); ('interval class 3'; 0.25)],26.75[('major'; 18.75); ('interval class 5'; 6.0); ('interval class 4'; 2.0)],0.375[('unison'; 0.375)]
lovely_rita,5,D#,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,101.734375,0.765625,66.8125,7.765625,25.515625,88.609375,3.984375,124.640625,3.765625,33.953125,18.796875,40.40625,10.5625[('interval class 5'; 8.0); ('interval class 3'; 2.0); ('interval class 2'; 0.375); ('7'; 0.125); ('half-dim 7'; 0.0625)],0.125[('interval class 4'; 0.125)],7.625[('major'; 5.125); ('minor'; 1.25); ('interval class 4'; 1.125); ('interval class 5'; 0.125)],2.125[('major'; 2.0); ('interval class 4'; 0.125)],14.6875[('major'; 12.5625); ('interval class 4'; 1.125); ('minor'; 1.0)],11.4375[('interval class 5'; 11.0); ('interval class 3'; 0.4375)],0.25[('interval class 3'; 0.25)],4.9375[('interval class 3'; 3.9375); ('major-second major tetrachord'; 1.0)],3.0[('interval class 4'; 3.0)],19.125[('major'; 14.8125); ('minor'; 3.375); ('interval class 4'; 0.875); ('half-dim 7'; 0.0625)],0.75[('interval class 3'; 0.5625); ('interval class 5'; 0.1875)],35.625[('major'; 32.1875); ('interval class 4'; 2.5); ('interval class 3'; 0.8125); ('interval class 5'; 0.125)]
lucy_in_the_sky_with_diamonds,5,G,['D'],[('4/4'; 3); ('3/4'; 2)],sgt_peppers_lonely_hearts_club_band,lennon,05 67,83.75,0.0,108.875,16.0,43.375,56.25,19.625,149.875,0.0,68.125,35.5,58.5,22.25[('major'; 13.5); ('interval class 4'; 8.75)],0[None],13.25[('major'; 6.0); ('interval class 3'; 4.25); ('interval class 5'; 2.5); ('quartal'; 0.5)],0[None],0.875[('interval class 3'; 0.875)],17.375[('major'; 16.5); ('interval class 4'; 0.875)],0[None],40.75[('major'; 38.0); ('interval class 4'; 1.75); ('interval class 5'; 1)],0[None],1.75[('interval class 3'; 1.75)],5.25[('major'; 3.0); ('interval class 4'; 2.25)],8.25[('interval class 3'; 7.5); ('interval class 5'; 0.75)]
sgt_peppers_lonely_hearts_club_band_reprise,4,F,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,24.03125,1.0,24.1875,3.0,9.0,10.40625,3.0625,18.5625,0.625,17.0,14.3125,7.5,2.75[('major'; 2.375); ('interval class 1'; 0.25); ('interval class 4'; 0.125)],0[None],3.9375[('major'; 2.75); ('interval class 4'; 1.1875)],0.375[('interval class 5'; 0.375)],0.5[('major'; 0.5)],0[None],0.0625[('interval class 4'; 0.0625)],1.875[('major'; 1.875)],0[None],2.125[('major'; 1.875); ('interval class 2'; 0.25)],1.5[('tritone'; 0.75); ('interval class 5'; 0.5); ('interval class 2'; 0.1875); ('interval class 3'; 0.0625)],0[None]
sgt_peppers_lonely_hearts_club_band,5,G,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,76.875,0.0,54.3125,12.8125,10.5,54.4375,15.5,33.625,0.125,35.125,10.3125,0.625,18.5625[('interval class 5'; 14.375); ('major'; 3.5); ('7'; 0.4375); ('quartal'; 0.25)],0[None],19.625[('center-cluster pentachord'; 6.75); ('7'; 5.25); ('major'; 2.75); ('interval class 5'; 2.75); ('interval class 4'; 1.5); ('interval class 3'; 0.375); ('unison'; 0.25)],9.125[('7'; 8.75); ('tritone'; 0.25); ('interval class 3'; 0.125)],0[None],10.375[('interval class 5'; 6.875); ('major'; 2.25); ('interval class 4'; 1.0); ('unison'; 0.25)],0.25[('interval class 3'; 0.25)],5.125[('interval class 5'; 1.75); ('interval class 2'; 1.0); ('7'; 0.75); ('quartal'; 0.75); ('major-second minor tetrachord'; 0.5); ('perfect-fourth minor tetrachord'; 0.25); ('major'; 0.125)],0.125[('7'; 0.125)],1.75[('quartal'; 1.25); ('interval class 3'; 0.25); ('interval class 5'; 0.25)],4.25[('interval class 5'; 2.125); ('major'; 1.125); ('interval class 4'; 0.875); ('minor-7'; 0.125)],0[None]
shes_leaving_home,5,E,['None'],[('3/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,177.375,0.0,116.375,0.0,127.875,68.0,19.25,129.25,0.34375,99.0,13.25,32.875,70.625[('interval class 4'; 34.25); ('major'; 15.0); ('interval class 5'; 11.5); ('unison'; 5.125); ('quartal'; 4.5); ('7'; 0.25)],0[None],35.375[('7'; 11.75); ('minor-7'; 9.0); ('minor 7'; 4.5); ('interval class 4'; 3.5); ('interval class 5'; 3.125); ('unison'; 2.25); ('interval class 3'; 0.75); ('interval class 2'; 0.25); ('perfect-fourth minor tetrachord'; 0.25)],0[None],12.25[('interval class 3'; 5.875); ('unison'; 2.875); ('dim'; 2.25); ('interval class 2'; 0.75); ('half-dim 7'; 0.25); ('minor-7'; 0.25)],12.75[('interval class 4'; 4.75); ('major'; 3.25); ('interval class 5'; 2.5); ('unison'; 1.5); ('whole-tone'; 0.75)],2.75[('dim'; 1.75); ('interval class 3'; 0.5); ('unison'; 0.5)],32.75[('unison'; 14.5); ('interval class 2'; 10.5); ('interval class 5'; 2.75); ('minor'; 2.25); ('interval class 3'; 1.75); ('major'; 0.75); ('interval class 4'; 0.25)],0[None],29.0[('interval class 3'; 10.0); ('minor'; 8.25); ('unison'; 4.5); ('interval class 2'; 4.5); ('interval class 5'; 1.75)],2.75[('interval class 4'; 2.75)],28.25[('dim'; 14.5); ('interval class 3'; 12.0); ('tritone'; 0.75); ('unison'; 0.75); ('minor'; 0.25)]
when_im_sixty_four,6,C,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,95.0,3.625,49.5,2.75,65.5,33.625,3.125,81.75,9.125,73.375,4.375,36.5,9.75[('interval class 4'; 8.625); ('major'; 0.75); ('interval class 5'; 0.375)],0[None],2[('interval class 3'; 2)],0[None],3.5[('interval class 4'; 3.5)],3.5[('interval class 4'; 3.5)],0.5[('tritone'; 0.5)],14.25[('interval class 4'; 5.75); ('major'; 4.5); ('interval class 5'; 4.0)],4.0[('interval class 3'; 4.0)],11.5[('interval class 3'; 10.875); ('interval class 4'; 0.625)],0[None],6.0[('interval class 3'; 3.5); ('dim'; 2.0); ('tritone'; 0.5)]
with_a_little_help_from_my_friends,4,E,['None'],[('4/4'; 1)],sgt_peppers_lonely_hearts_club_band,mccartney,05 67,115.0,0.0,83.875,5.25,79.75,86.0,4.0,80.25,8.0,54.25,22.5,21.125,46.25[('major'; 44.125); ('interval class 4'; 2.125)],0[None],20.375[('minor 7'; 9.0); ('minor'; 6.75); ('major'; 4.0); ('interval class 3'; 0.625)],0[None],0.875[('interval class 3'; 0.875)],25.875[('major'; 23.375); ('minor 7'; 1.5); ('interval class 4'; 1.0)],0[None],16.0[('major'; 12.125); ('7'; 3.0); ('interval class 4'; 0.875)],3.0[('major'; 3.0)],4.75[('minor'; 4.0); ('interval class 3'; 0.75)],17.625[('major'; 16.125); ('quartal'; 1.5)],3.5[('dim'; 3.0); ('interval class 3'; 0.5)]
within_you_without_you,6,C,['None'],[('4/4'; 9); ('5/4'; 6); ('2/4'; 2); ('3/4'; 1)],sgt_peppers_lonely_hearts_club_band,harrison,05 67,195.9375,0.0,13.5,7.5,56.96875,62.0,0.0,86.75,0.0,28.0,38.1875,0.25,5.0[('unison'; 2.25); ('interval class 5'; 1.5); ('interval class 4'; 1.25)],0[None],2.625[('interval class 2'; 2); ('unison'; 0.625)],1.5[('unison'; 1.25); ('interval class 3'; 0.25)],7.0[('unison'; 7.0)],12.125[('unison'; 7.625); ('interval class 5'; 4.5)],0[None],20.875[('unison'; 20.625); ('interval class 2'; 0.25)],0[None],4.25[('unison'; 3.25); ('interval class 3'; 1.0)],3.375[('unison'; 2.375); ('interval class 2'; 1.0)],0[None]
all_you_need_is_love,10,G,['None'],[('4/4'; 19); ('3/4'; 15); ('2/4'; 4)],magical_mystery_tour,lennon,12 67,225.4375,0.0,111.0625,0.375,184.0625,44.125,13.125,219.75,7.75,97.4375,1.75,78.625,75.0[('major'; 62.125); ('interval class 5'; 7.25); ('major-ninth'; 4.0); ('interval class 4'; 1.625)],0[None],8.625[('major'; 4.0); ('7'; 4.0); ('interval class 3'; 0.625)],0.25[('interval class 3'; 0.25)],21.625[('interval class 3'; 17.625); ('major'; 2.0); ('7'; 2.0)],9.0[('interval class 4'; 6.875); ('major 7'; 2.0); ('major'; 0.125)],1.75[('interval class 3'; 1.75)],64.75[('major'; 39.0); ('7'; 12.5); ('interval class 5'; 9.0); ('interval class 2'; 2.5); ('interval class 4'; 1.75)],2.5[('interval class 3'; 1.75); ('tritone'; 0.75)],21.75[('minor'; 19.0); ('minor 7'; 2.0); ('interval class 5'; 0.75)],1.75[('interval class 4'; 1.75)],1.25[('dim'; 0.75); ('tritone'; 0.5)]
baby_youre_a_rich_man,9,C,['None'],[('4/4'; 1)],magical_mystery_tour,mccartney; lennon,12 67,99.625,0.0,58.75,0.0,62.75,32.25,0.0,241.0625,0.0,38.0,4.0,65.625,28.75[('major'; 25.75); ('interval class 5'; 2.5); ('interval class 4'; 0.5)],0[None],1.0[('minor 7'; 1.0)],0[None],0[None],7.5[('major'; 4.5); ('major-second major tetrachord'; 3.0)],0[None],36.0[('major'; 27.5); ('7'; 6.0); ('interval class 5'; 2.5)],0[None],0[None],0[None],1.875[('dim'; 1.875)]
blue_jay_way,6,C,['None'],[('4/4'; 6); ('6/4'; 3); ('2/4'; 3)],magical_mystery_tour,harrison,12 67,220.375,0.0,4.25,6.375,93.375,2.3125,21.8125,102.5625,0.0,32.5625,7.5,54.75,76.875[('major'; 38.25); ('interval class 5'; 15.125); ('maj7'; 14.0); ('interval class 4'; 8.25); ('unison'; 1); ('quartal'; 0.25)],0[None],0[None],0[None],0.25[('minor'; 0.25)],0[None],0.75[('tritone'; 0.75)],0.375[('interval class 4'; 0.375)],0[None],11.375[('minor-7'; 5.375); ('interval class 3'; 4.5); ('minor'; 1.5)],6[('interval class 2'; 6)],2.5[('unison'; 0.875); ('interval class 2'; 0.875); ('interval class 5'; 0.75)]
flying,5,C,['None'],[('4/4'; 1)],magical_mystery_tour,mccartney; lennon; harrison; starkey,12 67,77.125,0.0,12.125,4.0,40.4375,31.0625,3.625,37.0,0.5,21.8125,2.625,8.375,26.25[('interval class 4'; 12.75); ('major'; 10.25); ('interval class 5'; 3.25)],0[None],4.375[('interval class 3'; 4.25); ('interval class 4'; 0.125)],4.0[('tritone'; 4.0)],2.875[('interval class 3'; 2.875)],20.875[('interval class 5'; 13.875); ('major'; 4.5); ('interval class 4'; 2.5)],3.625[('tritone'; 3.625)],5.375[('interval class 4'; 2.875); ('major'; 1.5); ('interval class 5'; 1.0)],0[None],5.0[('interval class 3'; 5.0)],2.25[('dim'; 1.5); ('interval class 3'; 0.75)],0.375[('interval class 3'; 0.375)]
hello_goodbye,7,C,['None'],[('4/4'; 4); ('2/4'; 4)],magical_mystery_tour,mccartney,12 67,156.6875,0.0,50.3125,1.75,102.1875,81.6875,3.0,151.3125,19.125,71.25,4.625,44.9375,49.375[('major'; 46.75); ('interval class 4'; 2.125); ('minor'; 0.5)],0[None],8.875[('minor'; 3.5); ('minor 7'; 3.0); ('major'; 1.0); ('interval class 3'; 0.875); ('interval class 4'; 0.5)],0[None],14.25[('interval class 3'; 13.75); ('minor-7'; 0.5)],18.25[('major'; 7.0); ('minor'; 6.0); ('interval class 4'; 4.75); ('interval class 5'; 0.5)],0[None],24.875[('7'; 15.0); ('interval class 4'; 5.875); ('major'; 4.0)],5.0[('interval class 3'; 5.0)],17.0[('minor'; 12.0); ('interval class 5'; 4.5); ('interval class 3'; 0.5)],0[None],3.125[('dim'; 2.0); ('interval class 3'; 1.125)]
i_am_the_walrus,8,A,['None'],[('4/4'; 1)],magical_mystery_tour,lennon,12 67,115.25,0.125,88.15625,70.1875,30.125,86.6875,24.5625,109.0625,36.875,45.3125,64.8125,13.9375,23.375[('major'; 20.5); ('minor'; 1.5); ('interval class 3'; 0.875); ('interval class 4'; 0.5)],0[None],15.6875[('major'; 13.5); ('unison'; 0.9375); ('interval class 3'; 0.625); ('interval class 4'; 0.625)],13.5[('major'; 13.5)],0.25[('interval class 3'; 0.25)],18.0[('major'; 16.125); ('interval class 4'; 1.5); ('interval class 5'; 0.375)],1.0[('interval class 3'; 1.0)],10.59375[('major'; 10.5); ('interval class 3'; 0.0625); ('interval class 5'; 0.03125)],9.5[('major'; 5.0); ('aug'; 3.75); ('interval class 4'; 0.75)],0.5[('interval class 3'; 0.5)],7.25[('major'; 5.25); ('quartal'; 2)],1.3125[('interval class 3'; 1.3125)]
magical_mystery_tour,6,E,['D'],[('4/4'; 1)],magical_mystery_tour,mccartney,12 67,220.8125,1.375,49.0625,51.75,58.875,99.625,4.25,139.75,6.25,48.3125,63.125,15.4375,63.125[('major'; 52.75); ('interval class 5'; 6.625); ('interval class 4'; 2); ('unison'; 1.0); ('interval class 3'; 0.75)],0[None],7.25[('minor 7'; 3.0); ('dim'; 2.0); ('interval class 3'; 1.25); ('minor'; 1.0)],22.25[('major'; 18.0); ('minor'; 2.0); ('quartal'; 1.0); ('interval class 5'; 1.0); ('interval class 4'; 0.25)],1.5[('minor'; 0.75); ('interval class 3'; 0.5); ('tritone'; 0.25)],37.75[('major'; 30.25); ('interval class 5'; 3.75); ('interval class 4'; 2.75); ('quartal'; 1.0)],0[None],14.5[('major'; 10.0); ('interval class 4'; 3.75); ('interval class 3'; 0.75)],0.25[('interval class 4'; 0.25)],7.5625[('interval class 3'; 5.5625); ('minor 7'; 2.0)],20.0[('major'; 9.0); ('interval class 4'; 8.0); ('quartal'; 2.0); ('interval class 5'; 1.0)],0.1875[('interval class 3'; 0.1875)]
penny_lane,5,B,['A'],[('4/4'; 1)],magical_mystery_tour,mccartney,12 67,102.25,0.0,64.4375,56.4375,27.4375,53.1875,0.0,111.0625,9.875,31.1875,47.0625,18.75,40.375[('minor'; 18.0); ('major'; 17.0); ('quartal'; 4.5); ('interval class 5'; 0.875)],0[None],7.125[('interval class 3'; 6.125); ('minor'; 1.0)],13.875[('major'; 9.0); ('interval class 4'; 2.75); ('interval class 5'; 2.125)],2.0[('interval class 3'; 2.0)],9.625[('major'; 7.75); ('interval class 4'; 0.75); ('interval class 5'; 0.625); ('interval class 3'; 0.5)],0[None],9.75[('major'; 6.5); ('minor'; 1.5); ('interval class 3'; 0.75); ('interval class 2'; 0.5); ('interval class 5'; 0.5)],0[None],0[None],13.75[('major'; 12.0); ('interval class 5'; 1.75)],1.25[('dim'; 1.25)]
strawberry_fields_forever,7,A#,['None'],[('4/4'; 11); ('3/4'; 6); ('2/4'; 5)],magical_mystery_tour,lennon,12 67,90.3125,23.25,29.6875,0.0,61.5,43.875,2.875,66.25,1.0,52.5,22.3125,18.1875,20.75[('interval class 3'; 8.75); ('unison'; 7.0); ('interval class 1'; 5.0)],0[None],8.75[('major'; 8.0); ('interval class 4'; 0.75)],0[None],24.375[('major'; 14.875); ('interval class 3'; 7.25); ('interval class 4'; 2.25)],0.375[('interval class 3'; 0.375)],0[None],12.4375[('interval class 5'; 7.5); ('interval class 4'; 4.0); ('minor'; 0.9375)],1.0[('interval class 3'; 1.0)],30.875[('interval class 4'; 15.875); ('major'; 14.75); ('minor'; 0.25)],4.75[('interval class 3'; 4.75)],4.75[('interval class 3'; 4.75)]
the_fool_on_the_hill,6,D,['None'],[('4/4'; 1)],magical_mystery_tour,mccartney,12 67,175.625,0.25,72.125,29.375,62.3125,53.3125,0.125,81.875,15.625,71.0,17.0,11.5,34.375[('interval class 3'; 8); ('major'; 7.875); ('interval class 4'; 6.75); ('minor'; 6.0); ('minor-7'; 3.25); ('interval class 5'; 2.5)],0[None],29.5[('minor 7'; 21.0); ('interval class 3'; 8.25); ('interval class 5'; 0.25)],2[('interval class 4'; 2)],8.0[('interval class 3'; 8.0)],0.25[('interval class 4'; 0.25)],0[None],10.25[('major'; 6.0); ('interval class 5'; 4.25)],0.5[('interval class 3'; 0.5)],32.875[('minor 7'; 30.0); ('minor'; 2.125); ('dim'; 0.75)],8.5[('major'; 6.0); ('interval class 5'; 2); ('interval class 4'; 0.5)],2.25[('interval class 3'; 2.25)]
your_mother_should_know,6,C,['None'],[('4/4'; 2); ('2/4'; 2)],magical_mystery_tour,mccartney,12 67,82.625,19.625,74.75,2.75,111.125,34.5,21.0,81.5,11.625,98.375,0.0,50.125,24.5[('major'; 22.5); ('interval class 4'; 2.0)],0[None],20.5[('major'; 10.5); ('7'; 6.0); ('minor'; 4.0)],0[None],12.0[('major'; 5.0); ('interval class 4'; 2.5); ('interval class 5'; 2.5); ('interval class 3'; 2)],0[None],0[None],17.5[('major'; 8.75); ('7'; 7.0); ('interval class 4'; 1.75)],0[None],34.75[('minor'; 14.0); ('major'; 13.0); ('interval class 5'; 3.0); ('7'; 3.0); ('minor-7'; 1.75)],0[None],6.75[('dim'; 4.0); ('major'; 1.75); ('interval class 4'; 1.0)]
